ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
9736,0.94720671876524,-0.47850882837399344,1.0325587676097676,0.9069340242106335,2012-12-24,0.06529305954756628,-0.7526447188821155,-0.6120456780555317,-0.7376419058063642,-0.7463197422000891,-0.32461269490041234,-0.8890023305607655,0.5098880888240347,-0.4007622773209408,-0.9597464976422775,-0.8584550962200763,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False
4939,-1.9417149784499836,-0.6739087505257517,-0.8252176496158384,-0.9298943792539407,2012-08-31,-1.0052972722075701,-0.6589844470261299,-0.6120456780555317,-0.6313640973352987,2.190303155532501,-0.36093118231747057,-0.2877787523496544,-0.14016843876039214,-0.02293925493082834,-0.5940043821746521,0.06455582323574982,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False
6565,-1.6868101228133463,1.2005450259104915,-0.8252176496158384,0.9069340242106335,2013-03-28,1.4466999392316133,2.1447811104691814,2.1401203216053264,1.9416775814378655,-0.7958829978580231,-0.21565723264923753,2.1797430165584477,-0.14016843876039214,2.621821901799959,0.5032219642282236,0.987566742691576,-0.12739710200413928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False
2278,1.3720481448263022,-0.8625246167006029,1.0325587676097676,-0.9298943792539407,2012-11-03,1.2740240792711075,-0.9006883743964152,-0.17169911810979432,-0.7376419058063642,-0.052434162989012954,0.0748906666872286,-0.012217945669561761,-0.14016843876039214,-0.7785852997110532,-0.5940043821746521,-0.8584550962200763,0.29852753753208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False
9360,1.1171432891896649,-0.7083067808311957,-0.8252176496158384,-0.9298943792539407,2012-08-08,-0.2800586603734455,-0.6529418488418727,-0.722132318041966,-0.4355891869938623,0.9140493223407002,0.5833494905260443,0.21324089615960493,-0.790224966344819,-0.02293925493082834,-0.2282622667070269,-0.24311448324952553,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False
5376,0.8622384335530275,-2.3609888118815068,1.0325587676097676,-0.9298943792539407,2013-01-06,-0.24552348838134433,-0.909752271672801,-0.7588278647041107,2.2661045757179603,-0.7711013700290561,-0.7604345439051116,-0.9641552778371545,2.460057671577315,-1.534231344491278,2.6976746570339754,-1.7814660156759023,-1.8310956601490447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False
1993,-1.6868101228133463,0.3220575519431247,-0.8252176496158384,0.9069340242106335,2012-12-23,0.47971512345278045,1.7066927421105391,-0.7955234113662555,-0.3628727917241859,-0.7958829978580231,-0.7967530313221698,-0.5132375941788211,0.5098880888240347,-0.7785852997110532,0.13747984876059838,0.987566742691576,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False
4047,-1.261968696752284,0.6429625096676627,-0.8252176496158384,0.9069340242106335,2014-01-11,-1.696000712049594,0.24740528061244055,-0.7955234113662555,-0.27337568985381494,-0.275468813449716,0.36543856602369473,-0.8639513481353026,0.5098880888240347,0.7327067898493965,-0.2282622667070269,0.987566742691576,-0.5533217415403656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False
1409,-1.5168735523889214,-0.5339756522415219,-0.8252176496158384,0.9069340242106335,2013-03-18,0.6869261554053875,-0.0970228158902162,-0.6854367713798212,-0.6928933548711788,0.1706004874716901,-0.5788421068198202,1.4908409998582162,2.460057671577315,1.1105298122395089,-0.5940043821746521,-0.24311448324952553,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False
7892,0.01255558143090292,-1.589804082450289,-0.8252176496158384,-0.9298943792539407,2013-01-02,1.3776295952474111,-0.8946457762121581,-0.6487412247176764,-0.7040804926049751,-0.42415858042351806,-0.36093118231747057,-0.6635434887315989,-0.14016843876039214,-0.7785852997110532,-0.5940043821746521,-0.8584550962200763,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False
2404,0.6073335779163902,0.07133413105011066,1.0325587676097676,0.9069340242106335,2013-05-27,-1.557860024081189,-0.3900888278266873,-0.6487412247176764,-0.6761126482704842,-0.7215381143711221,-0.5788421068198202,0.03788401918136417,1.1599446164084615,0.35488376745928407,-0.5940043821746521,-0.5507847897348009,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False
5255,1.4570164300385149,-0.023141014684633084,1.0325587676097676,-0.9298943792539407,2013-02-20,-1.0398324441996714,-0.8976670753042867,-0.7588278647041107,-0.8271390076767351,-0.7215381143711221,2.14504444945955,2.1797430165584477,-1.4402814939292456,2.999644924190071,-0.9597464976422775,-1.7814660156759023,-1.8310956601490447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False
9422,1.7119212856751522,-0.645243725271215,1.0325587676097676,-0.9298943792539407,2013-05-31,-0.7980862402549632,-0.8040068034483011,-0.722132318041966,-0.608989821867706,-0.300250441278683,-0.03406479556394619,-0.7386964360079877,-0.14016843876039214,-0.7785852997110532,-0.5940043821746521,-0.5507847897348009,-0.9792463810765919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False
1966,-0.32731755941794693,1.56473417176938,-0.8252176496158384,-0.9298943792539407,2013-11-22,1.6193757991921194,1.153795008251011,2.176815868267471,2.2661045757179603,-0.275468813449716,1.6002671382036757,-0.9892062602626174,-0.790224966344819,0.7327067898493965,2.33193254156635,1.2952370491768512,-1.4051710206128183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False
6864,1.7119212856751522,-1.9533721527619956,-0.8252176496158384,-0.9298943792539407,2014-05-22,-0.5218048643181538,-0.888603178027901,-0.6487412247176764,-0.7879840256084478,-0.7463197422000891,-0.7241160564880532,-0.8890023305607655,-0.14016843876039214,-0.4007622773209408,-0.9597464976422775,-0.8584550962200763,-0.12739710200413928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,True,False,False,False,False,False
3033,-0.49725412984237183,-0.6328222143275825,-0.8252176496158384,-0.9298943792539407,2013-05-11,0.2379689195080722,-0.57438807244653,-0.17169911810979432,-0.5978026841339096,0.046692348326855065,0.0022536918531120757,1.2403311756035864,-0.790224966344819,-0.7785852997110532,0.868964079695849,-0.8584550962200763,-0.9792463810765919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False
5710,0.09752386664311538,-0.5407119331763379,-0.8252176496158384,0.9069340242106335,2012-10-10,-0.6254103802944573,-0.5804306706307871,-0.7955234113662555,-0.8159518699429388,-0.7463197422000891,-0.7967530313221698,-0.9140533129862285,-0.14016843876039214,-0.7785852997110532,-0.5940043821746521,-0.5507847897348009,-0.12739710200413928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False
7373,-1.431905267176709,-0.2510996280213359,-0.8252176496158384,2.7437624276752075,2012-10-29,-1.4197193361127844,-0.6227288579205871,-0.3551768514205182,-0.30693710305520405,0.021910720497888062,0.0022536918531120757,0.0879859840322901,2.460057671577315,-0.02293925493082834,-0.5940043821746521,0.06455582323574982,0.29852753753208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,True,False,False,False,False,False
8755,-1.9417149784499836,0.8021967249566138,-0.8252176496158384,-0.9298943792539407,2013-02-20,-1.557860024081189,0.5434925916410402,0.45212517514666684,1.7906512220316146,2.1531307137890505,1.6729041130377924,-0.43808464690243215,-0.790224966344819,-0.4007622773209408,0.868964079695849,0.987566742691576,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False
10738,-1.5168735523889214,-0.11833278605074025,1.0325587676097676,0.9069340242106335,2013-08-29,0.20343374751597101,-0.7919216070797869,-0.7955234113662555,-0.7376419058063642,-0.7463197422000891,-0.7604345439051116,-0.9140533129862285,-0.790224966344819,-0.7785852997110532,-0.9597464976422775,-0.8584550962200763,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False
4339,0.09752386664311538,0.7398980700700875,-0.8252176496158384,0.9069340242106335,2013-12-31,-0.4181993483418502,1.2081783919093252,-0.17169911810979432,0.0007091846241960334,-0.7958829978580231,-0.5062051319857036,-0.11242187537141363,1.8100011439928883,0.35488376745928407,1.2347061951634741,1.910577662147402,-1.4051710206128183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False
10755,0.6073335779163902,-1.3447658915660914,1.0325587676097676,-0.9298943792539407,2013-09-02,0.9286723593500957,-0.8946457762121581,-0.6854367713798212,-0.7656097501408551,-0.42415858042351806,-0.542523619402762,-0.08737089294595066,0.5098880888240347,-0.4007622773209408,-0.5940043821746521,-1.1661254027053516,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False
8595,0.35242872227975275,-0.4508470790033655,-0.8252176496158384,0.9069340242106335,2014-02-11,1.7229813151684228,-0.7466021206978584,-0.7955234113662555,-0.8103583010760406,-0.7463197422000891,-0.7967530313221698,-0.8890023305607655,-0.14016843876039214,-1.1564083221011656,-0.5940043821746521,-0.8584550962200763,-0.12739710200413928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False
2968,-2.196619834086621,-0.1394015796128247,-0.8252176496158384,-0.9298943792539407,2013-02-01,0.13436340353176865,0.40753413249525466,-0.5019590380690973,0.3083554723035961,2.190303155532501,0.9828528521136852,0.06293500160682713,-0.14016843876039214,1.1105298122395089,2.6976746570339754,-0.24311448324952553,0.29852753753208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,True,False,False,False,False,False
8601,0.94720671876524,1.3446345528566293,-0.8252176496158384,0.9069340242106335,2013-04-29,-1.5923951960732903,0.35919334702119754,1.9933381349567474,2.1542331983799965,1.2362104841172714,2.14504444945955,1.5659939471346052,-0.14016843876039214,1.4883528346296213,1.2347061951634741,-0.24311448324952553,-0.5533217415403656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False
503,1.3720481448263022,-1.495687249531227,1.0325587676097676,-0.9298943792539407,2013-03-12,1.34309442325531,-0.8734966825672582,-0.7588278647041107,-0.6817062171373823,-0.7215381143711221,-0.7967530313221698,-0.8138493832843766,-0.14016843876039214,-0.7785852997110532,-0.9597464976422775,-0.8584550962200763,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False
8430,-1.0070638411156467,-1.4271300641307934,-0.8252176496158384,0.9069340242106335,2012-12-24,-1.557860024081189,-0.8855818789357724,-0.7955234113662555,-0.8103583010760406,-0.7215381143711221,-0.7604345439051116,-0.9140533129862285,-0.790224966344819,-1.534231344491278,-0.9597464976422775,-0.8584550962200763,-0.12739710200413928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False
7281,-0.8371272706912217,-0.023141014684633084,-0.8252176496158384,-0.9298943792539407,2013-11-05,1.0668130473185005,-0.6680483443025156,-0.391872398082663,-0.5642412709325205,-0.7215381143711221,-0.7241160564880532,-0.012217945669561761,-0.790224966344819,-1.1564083221011656,0.13747984876059838,-0.5507847897348009,-1.4051710206128183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False
2139,0.5223652927041776,-2.1195815241962173,1.0325587676097676,-0.9298943792539407,2013-10-02,-1.0398324441996714,-0.9037096734885438,-0.7588278647041107,-0.7879840256084478,-0.7215381143711221,-0.7241160564880532,-0.6885944711570618,0.5098880888240347,-0.7785852997110532,-0.9597464976422775,-0.8584550962200763,-0.12739710200413928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False
1371,0.6073335779163902,1.3412902999102667,-0.8252176496158384,-0.9298943792539407,2014-06-28,0.790531671381691,-0.5411537824331157,2.176815868267471,0.6439696043174872,2.190303155532501,0.2928015911895782,2.1797430165584477,-0.790224966344819,-0.7785852997110532,0.5032219642282236,0.987566742691576,-1.8310956601490447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False
9909,2.3066992821606394,-2.1195815241962173,-0.8252176496158384,-0.9298943792539407,2012-11-09,-0.8671565842391655,-0.9037096734885438,-0.13500357144764955,-0.7656097501408551,-0.42415858042351806,0.0022536918531120757,0.26334286101053084,0.5098880888240347,-0.4007622773209408,-0.5940043821746521,-0.8584550962200763,1.576301456140766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False
7286,-0.07241270378130954,-0.48433738350908256,1.0325587676097676,-0.9298943792539407,2013-05-24,1.4812351112237145,-0.8734966825672582,-0.5753501313933869,-0.760016181273957,-0.7215381143711221,-0.6151605942368784,-0.6635434887315989,-0.790224966344819,-0.7785852997110532,-0.9597464976422775,-1.1661254027053516,2.0022260956769924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False
7244,-1.5168735523889214,-0.023141014684633084,2.890335184835374,0.9069340242106335,2014-01-01,1.6193757991921194,-0.7677512143427583,-0.6120456780555317,-0.5754284086663168,-0.6471932308842211,-0.43356815715158714,-0.8138493832843766,0.5098880888240347,-0.7785852997110532,-0.5940043821746521,-0.5507847897348009,0.29852753753208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False
6566,-1.261968696752284,0.9881849638164658,1.0325587676097676,0.9069340242106335,2012-11-08,-0.3491290043576479,1.5828194793332677,1.0392539217409833,0.9292416165292945,0.44319839359032714,0.5833494905260443,-0.037268928095024724,2.460057671577315,0.35488376745928407,-0.2282622667070269,1.910577662147402,1.1503768166045396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False
8614,-1.0070638411156467,0.6507020664863875,-0.8252176496158384,0.9069340242106335,2014-05-12,-0.6944807242786596,-0.1725552931934304,-0.09830802478550478,-0.14472360591515673,0.12103723181375609,1.636585625620734,-0.6384925063061359,-0.790224966344819,-0.02293925493082834,-0.2282622667070269,1.2952370491768512,-1.4051710206128183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False
4114,-0.4122858446301594,1.3031658163217328,-0.8252176496158384,-0.9298943792539407,2012-08-11,-1.6269303680653915,1.0510708391186396,0.5622118151331011,2.2661045757179603,-0.12677904647591398,2.14504444945955,-0.1875748226478025,-0.790224966344819,0.7327067898493965,2.33193254156635,2.2182479686326775,-0.9792463810765919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False
1331,0.6923018631286026,-0.7680255834448138,1.0325587676097676,-0.9298943792539407,2013-01-02,0.16889857552386983,-0.8765179816593868,-0.5753501313933869,-0.732048336939466,-0.052434162989012954,-0.7604345439051116,-0.9140533129862285,-0.14016843876039214,-0.7785852997110532,-0.9597464976422775,-0.8584550962200763,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False
2225,0.6923018631286026,1.4674641860723188,-0.8252176496158384,-0.9298943792539407,2014-06-07,0.16889857552386983,0.6280889662206401,2.176815868267471,2.232543162516571,2.190303155532501,0.6559864653601609,2.1797430165584477,-0.790224966344819,-0.02293925493082834,2.33193254156635,0.3722261297210252,-1.8310956601490447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,True,False,False,False,False,False
9381,0.7772701483408151,0.6930785288210108,1.0325587676097676,0.9069340242106335,2013-06-12,0.27250409150017335,0.07821253145324072,-0.4652634914069525,-0.15031717478205492,-0.49850346391041905,0.0748906666872286,1.7413508241128457,2.460057671577315,-0.02293925493082834,-0.2282622667070269,1.2952370491768512,-0.9792463810765919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False
6260,-1.1770004115400716,1.4580047277383217,-0.8252176496158384,-0.9298943792539407,2012-11-19,0.20343374751597101,2.0601847358895813,1.0759494684031279,1.5725020362225854,2.190303155532501,2.14504444945955,2.1797430165584477,-0.790224966344819,-0.4007622773209408,2.6976746570339754,2.2182479686326775,-1.8310956601490447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False
10383,-0.24234927420573446,0.8800700435647717,-0.8252176496158384,-0.9298943792539407,2013-04-02,-0.6599455522865585,-0.02149033858700201,0.4888207218088116,1.8521804795674945,2.190303155532501,2.14504444945955,0.012833036755901204,-0.790224966344819,0.35488376745928407,0.868964079695849,1.2952370491768512,-0.9792463810765919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,True,False,False,False,False,False
7437,1.6269530004629398,-1.1431552139425167,1.0325587676097676,-0.9298943792539407,2014-04-28,-0.6254103802944573,-0.8734966825672582,-0.7955234113662555,-0.7991711633422443,-0.7463197422000891,-0.7604345439051116,-0.8639513481353026,-0.790224966344819,-1.1564083221011656,-0.9597464976422775,-0.5507847897348009,-0.9792463810765919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False
8557,1.1171432891896649,-0.023141014684633084,1.0325587676097676,-0.9298943792539407,2013-06-17,0.27250409150017335,-0.8795392807515153,-0.6854367713798212,-0.7208611992056696,-0.7463197422000891,-0.7241160564880532,-0.8389003657098396,-0.14016843876039214,-0.7785852997110532,-0.9597464976422775,-0.8584550962200763,0.29852753753208705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False
8375,-0.07241270378130954,0.19531036527598172,-0.8252176496158384,0.9069340242106335,2014-03-03,0.47971512345278045,0.4377471234165403,-0.7955234113662555,-0.6872997860042805,-0.7958829978580231,-0.7967530313221698,0.0879859840322901,0.5098880888240347,1.4883528346296213,-0.2282622667070269,0.06455582323574982,0.7244521770683133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False
6853,1.1171432891896649,1.1423550246437821,-0.8252176496158384,-0.9298943792539407,2013-07-04,-1.2815786481443796,1.2383913828306108,0.15856080184950863,2.165420336113793,0.9140493223407002,-0.32461269490041234,1.0148723337744199,-0.790224966344819,-0.4007622773209408,1.2347061951634741,1.6029073556621267,-1.8310956601490447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False
